# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1699221	1700336	+	KEBBGD_01602	macA	macrolide transporter subunit MacA	COG:COG0845, COG:MV, GO:0019898, GO:0022857, GO:1990195, GO:1990961, KEGG:K13888, RefSeq:WP_261441626.1, SO:0001217, UniParc:UPI002177E2F5, UniRef:UniRef100_UPI002177E2F5, UniRef:UniRef50_P75830, UniRef:UniRef90_A0A515CXQ0
contig_1	cds	1700336	1702279	+	KEBBGD_01603	macB	macrolide ABC transporter ATP-binding protein/permease MacB	GO:0005524, GO:0022857, GO:1990195, SO:0001217, UniRef:UniRef50_Q2EHL8, UniRef:UniRef90_A0A447QS72
contig_1	cds	1702357	1702578	-	KEBBGD_01604	cspD	cold shock-like protein CspD	COG:COG1278, COG:K, GO:0003676, GO:0003697, GO:0003723, GO:0005829, GO:0006355, GO:0008156, GO:0010468, GO:0042594, GO:0042803, GO:0090729, RefSeq:WP_130379986.1, SO:0001217, UniParc:UPI000EC1640D, UniRef:UniRef100_A0A9C7QZ14, UniRef:UniRef50_P0A968, UniRef:UniRef90_P0A968
contig_1	cds	1702938	1703258	+	KEBBGD_01605	clpS	ATP-dependent Clp protease adapter ClpS	COG:COG2127, COG:O, GO:0006508, GO:0030163, RefSeq:WP_004928347.1, SO:0001217, UniParc:UPI0000E7DEDB, UniRef:UniRef100_A8GCD7, UniRef:UniRef50_Q7N6F7, UniRef:UniRef90_A8GCD7
contig_1	cds	1703286	1705565	+	KEBBGD_01606	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	COG:COG0542, COG:O, EC:3.4.21.92, GO:0005524, GO:0016887, GO:0043335, RefSeq:WP_037421883.1, SO:0001217, UniParc:UPI0004E67AFE, UniRef:UniRef100_A0A7G2JM87, UniRef:UniRef50_P0ABH9, UniRef:UniRef90_A0A0F0Q7L2
contig_1	cds	1705771	1705989	-	KEBBGD_01607	infA	translation initiation factor IF-1	COG:COG0361, COG:J, GO:0003743, GO:0005829, GO:0006413, GO:0019843, GO:0043022, KEGG:K02518, RefSeq:WP_002211347.1, SO:0001217, UniParc:UPI000012D278, UniRef:UniRef100_P65114, UniRef:UniRef50_Q1ACG4, UniRef:UniRef90_P65114
contig_1	cds	1706096	1706821	-	KEBBGD_01608	aat	leucyl/phenylalanyl-tRNA--protein transferase	EC:2.3.2.6, GO:0006508, GO:0008914, KEGG:K00684, SO:0001217, UniRef:UniRef50_A8AIJ8, UniRef:UniRef90_A0A5Q2V8P6
contig_1	cds	1706852	1708588	-	KEBBGD_01609	cydC	heme ABC transporter ATP-binding protein/permease CydC	EC:7.4.2.-, GO:0005524, GO:0016020, GO:0042626, GO:0045454, GO:0140359, SO:0001217, UniRef:UniRef50_P23886, UniRef:UniRef90_A0A379YJM1
contig_1	cds	1708591	1710459	-	KEBBGD_01610	cydD	heme ABC transporter permease/ATP-binding protein CydD	COG:CO, COG:COG4988, EC:7.4.2.-, GO:0005524, GO:0016020, GO:0140359, SO:0001217, UniRef:UniRef50_Q52402, UniRef:UniRef90_A0A7U3Z0L1
contig_1	cds	1710534	1711151	-	KEBBGD_01611	gstA	glutathione transferase GstA	EC:2.5.1.18, GO:0005515, GO:0006749, RefSeq:WP_262189039.1, SO:0001217, UniParc:UPI0021C4D880, UniRef:UniRef100_UPI0021C4D880, UniRef:UniRef50_A0A5C1NHM3, UniRef:UniRef90_A0A9C7V9L9
contig_1	cds	1711248	1712135	-	KEBBGD_01612	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0C5EDX9, UniRef:UniRef90_A0A7G2JKL8
contig_1	cds	1712215	1713186	-	KEBBGD_01613	trxB	thioredoxin-disulfide reductase	COG:COG0492, COG:O, EC:1.8.1.9, GO:0004791, GO:0019430, KEGG:K00384, RefSeq:WP_037421897.1, SO:0001217, UniParc:UPI0004E6EC82, UniRef:UniRef100_A0A7G2JJL6, UniRef:UniRef50_P43788, UniRef:UniRef90_A0A3E2EM80
contig_1	cds	1713859	1714353	+	KEBBGD_01614	lrp	leucine-responsive transcriptional regulator Lrp	COG:COG1522, COG:K, GO:0005829, GO:0006355, GO:0006524, GO:0043201, GO:0043565, RefSeq:WP_004928318.1, SO:0001217, UniParc:UPI000001C7CE, UniRef:UniRef100_D4E8F1, UniRef:UniRef50_P0ACJ0, UniRef:UniRef90_P0ACJ0
contig_1	cds	1714474	1718067	+	KEBBGD_01615	ftsK	DNA translocase FtsK	GO:0003677, GO:0005524, SO:0001217, UniRef:UniRef50_A0A379G294, UniRef:UniRef90_UPI002179B2CB
contig_1	cds	1718266	1718877	+	KEBBGD_01616	lolA	outer membrane lipoprotein chaperone LolA	COG:COG2834, COG:M, GO:0030288, GO:0042597, GO:0042953, GO:0044874, KEGG:K03634, RefSeq:WP_037421903.1, SO:0001217, UniParc:UPI0004E632CE, UniRef:UniRef100_UPI0004E632CE, UniRef:UniRef50_P61316, UniRef:UniRef90_A8GCE8
contig_1	cds	1718885	1720228	+	KEBBGD_01617	rarA	Replication-associated recombination protein A	COG:COG2256, COG:L, KEGG:K07478, RefSeq:WP_073963420.1, SO:0001217, UniParc:UPI00076F3B1F, UniRef:UniRef100_A0A7G2JKW3, UniRef:UniRef50_P0AAZ4, UniRef:UniRef90_W0LHY7
contig_1	cds	1720339	1721631	+	KEBBGD_01618	serS	serine--tRNA ligase	COG:COG0172, COG:J, EC:6.1.1.11, GO:0000166, GO:0004828, GO:0005524, GO:0006434, KEGG:K01875, RefSeq:WP_037421909.1, SO:0001217, UniParc:UPI0004E7B2BA, UniRef:UniRef100_A0A7G2JKV7, UniRef:UniRef50_A4YV70, UniRef:UniRef90_D4E8E7
contig_1	cds	1721968	1722585	+	KEBBGD_01619	dmsD	Tat proofreading chaperone DmsD	RefSeq:WP_037421912.1, SO:0001217, UniParc:UPI0004E6656F, UniRef:UniRef100_A0A7G2JJR2, UniRef:UniRef50_A0A2X4UKY4, UniRef:UniRef90_A8GCF4
contig_1	cds	1722568	1722711	-	KEBBGD_01620		hypothetical protein	
contig_1	cds	1722891	1724036	+	KEBBGD_01621	araJ	MFS transporter	COG:COG2814, COG:G, KEGG:K08219, RefSeq:WP_037421919.1, SO:0001217, UniParc:UPI0004E63973, UniRef:UniRef100_A0A7G2JLJ9, UniRef:UniRef50_P21503, UniRef:UniRef90_A0A240BTG2
contig_1	cds	1724093	1724833	-	KEBBGD_01622	pflA	pyruvate formate lyase 1-activating protein	COG:COG1180, COG:O, EC:1.97.1.4, GO:0043365, GO:0051539, RefSeq:WP_037421923.1, SO:0001217, UniParc:UPI0004E72860, UniRef:UniRef100_A0A7G2JKN0, UniRef:UniRef50_P0A9N4, UniRef:UniRef90_A0A0G8BEC2
contig_1	cds	1725129	1727411	-	KEBBGD_01623	pflB	formate C-acetyltransferase	EC:2.3.1.54, GO:0005737, GO:0005975, GO:0008861, KEGG:K00656, SO:0001217, UniRef:UniRef50_P09373, UniRef:UniRef90_A0A1S8CK61
contig_1	cds	1727466	1728326	-	KEBBGD_01624	focA	formate transporter FocA	COG:COG2116, COG:P, RefSeq:WP_037421929.1, SO:0001217, UniParc:UPI0004E704AE, UniRef:UniRef100_A0A7G2JJP3, UniRef:UniRef50_D4E8D7, UniRef:UniRef90_A0A240BTZ7
contig_1	cds	1728809	1730572	-	KEBBGD_01625	ycaO	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	COG:COG1944, COG:J, KEGG:K09136, SO:0001217, UniRef:UniRef50_P75838, UniRef:UniRef90_A0A7S4LWB8
contig_1	cds	1730721	1731767	+	KEBBGD_01626	ansB	L-asparaginase 2	COG:COG0252, COG:JE, EC:3.5.1.1, GO:0004067, GO:0006528, RefSeq:WP_130380006.1, SO:0001217, UniParc:UPI000EE9FF79, UniRef:UniRef100_A0A9C7V9M5, UniRef:UniRef50_A0A347TNU0, UniRef:UniRef90_A0A240BR36
contig_1	cds	1731813	1731953	+	KEBBGD_01627		hypothetical protein	
contig_1	cds	1732055	1733140	+	KEBBGD_01628	serC	3-phosphoserine/phosphohydroxythreonine transaminase	EC:2.6.1.52, GO:0003824, GO:0004648, GO:0006564, SO:0001217, UniRef:UniRef50_Q7N6D6, UniRef:UniRef90_D4E886
contig_1	cds	1733256	1734542	+	KEBBGD_01629	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	COG:COG0128, COG:E, EC:2.5.1.19, GO:0003866, GO:0005737, GO:0008652, GO:0009073, GO:0009423, RefSeq:WP_061807211.1, SO:0001217, UniParc:UPI00076F37E8, UniRef:UniRef100_A0A7G2JJS3, UniRef:UniRef50_P0A6D3, UniRef:UniRef90_A8GCH1
contig_1	cds	1734822	1735511	+	KEBBGD_01630	cmk	(d)CMP kinase	COG:COG0283, COG:F, EC:2.7.4.25, GO:0004127, GO:0005524, GO:0005829, GO:0006220, GO:0015949, GO:0036430, GO:0036431, RefSeq:WP_037421943.1, SO:0001217, UniParc:UPI0004E70C73, UniRef:UniRef100_A0A7G2JND0, UniRef:UniRef50_P0A6I0, UniRef:UniRef90_A8GCH2
contig_1	cds	1735693	1737366	+	KEBBGD_01631	rpsA	30S ribosomal protein S1	COG:COG0539, COG:J, GO:0003723, GO:0003729, GO:0003735, GO:0005840, GO:0006412, GO:0022627, RefSeq:WP_020826130.1, SO:0001217, UniParc:UPI0003584FD0, UniRef:UniRef100_A0A379ZMX6, UniRef:UniRef50_P0AG67, UniRef:UniRef90_P0AG67
contig_1	cds	1737430	1737714	+	KEBBGD_01632	ihfB	integration host factor subunit beta	COG:B, COG:COG0776, GO:0003677, GO:0005694, GO:0005829, GO:0006310, GO:0006355, GO:0006417, GO:0030527, GO:0075713, RefSeq:WP_004942652.1, SO:0001217, UniParc:UPI0000E7DE7E, UniRef:UniRef100_A8GCH4, UniRef:UniRef50_P23303, UniRef:UniRef90_P23303
contig_1	cds	1738140	1740263	+	KEBBGD_01633		ComEC family protein	GO:0016020, GO:0030420, KEGG:K02238, SO:0001217, UniRef:UniRef50_A0A085GJF7, UniRef:UniRef90_A0A9C7QYR5
contig_1	cds	1740299	1742047	+	KEBBGD_01634	msbA	lipid A ABC transporter ATP-binding protein/permease MsbA	EC:7.5.2.5, GO:0005524, GO:0016020, GO:0034040, GO:0055085, GO:0140359, RefSeq:WP_130380008.1, SO:0001217, UniParc:UPI00076F36F3, UniRef:UniRef100_A0A7G2JJQ3, UniRef:UniRef50_P60752, UniRef:UniRef90_A0A379YGU5
contig_1	cds	1742047	1743027	+	KEBBGD_01635	lpxK	tetraacyldisaccharide 4'-kinase	EC:2.7.1.130, GO:0005524, GO:0005886, GO:0009029, GO:0009244, GO:0009245, KEGG:K00912, SO:0001217, UniRef:UniRef50_P27300, UniRef:UniRef90_A8GCH7
contig_1	cds	1743029	1744435	-	KEBBGD_01636		2-oxoadipate dioxygenase/decarboxylase	EC:1.13.11.93, KEGG:K25986, RefSeq:WP_262189033.1, SO:0001217, UniParc:UPI0021C4E165, UniRef:UniRef100_UPI0021C4E165, UniRef:UniRef50_Q88CC1, UniRef:UniRef90_S4YHI0
contig_1	ncRNA-region	1744778	1745203	+			cspA thermoregulator	RFAM:RF01766, SO:0002168
contig_1	cds	1744962	1745171	+	KEBBGD_01637	cspC	Major cold shock protein	COG:COG1278, COG:K, KEGG:K03704, RefSeq:WP_020826136.1, SO:0001217, UniParc:UPI0003584C22, UniRef:UniRef100_A0A7W4I1C7, UniRef:UniRef50_A0A4V3UWX7, UniRef:UniRef90_A0A4V3UWX7
contig_1	cds	1745394	1745615	+	KEBBGD_01638	cspC	Cold-shock DNA-binding domain protein	COG:COG1278, COG:K, RefSeq:WP_006320799.1, SO:0001217, UniParc:UPI0000E7DE8E, UniRef:UniRef100_A0A2X4UC05, UniRef:UniRef50_D4E876, UniRef:UniRef90_D4E876
contig_1	cds	1745726	1746952	+	KEBBGD_01639		Winged helix-turn-helix domain-containing protein	RefSeq:WP_037421959.1, SO:0001217, UniParc:UPI0004E7081B, UniRef:UniRef100_A0A9C7R1C7, UniRef:UniRef50_A0A6J5GQY0, UniRef:UniRef90_A8GCI1
contig_1	cds	1747242	1747424	+	KEBBGD_01640	trm112	UPF0434 protein Spro_1718	COG:COG2835, COG:J, GO:0005829, RefSeq:WP_006320791.1, SO:0001217, UniParc:UPI00020E92C4, UniRef:UniRef100_A0A7W4HZB7, UniRef:UniRef50_Q74VT6, UniRef:UniRef90_A8GCI2
contig_1	cds	1747421	1748170	+	KEBBGD_01641	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	COG:COG1212, COG:M, EC:2.7.7.38, GO:0005829, GO:0008690, GO:0009103, GO:0009244, GO:0033468, KEGG:K00979, RefSeq:WP_261441634.1, SO:0001217, UniParc:UPI000EE33455, UniRef:UniRef100_A0A9C7VA98, UniRef:UniRef50_P04951, UniRef:UniRef90_A8GCI3
contig_1	cds	1748319	1749215	+	KEBBGD_01642		Aminoglycoside phosphotransferase domain-containing protein	RefSeq:WP_261441635.1, SO:0001217, UniParc:UPI0021797CFC, UniRef:UniRef100_UPI0021797CFC, UniRef:UniRef50_P0AB03, UniRef:UniRef90_A0A7U3Z0N3
contig_1	cds	1749222	1749995	-	KEBBGD_01643	elyC	envelope biogenesis factor ElyC	RefSeq:WP_261441960.1, SO:0001217, UniParc:UPI000EE33C77, UniRef:UniRef100_A0A9C7V8L7, UniRef:UniRef50_P0AB01, UniRef:UniRef90_A8GCI5
contig_1	cds	1750147	1750932	+	KEBBGD_01644	cmoM	tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	COG:COG2227, COG:H, EC:2.1.1.-, KEGG:K06219, RefSeq:WP_037421971.1, SO:0001217, UniParc:UPI0004E625F6, UniRef:UniRef100_A0A7G2JJR5, UniRef:UniRef50_D3UWW1, UniRef:UniRef90_D4E870
contig_1	cds	1750929	1752251	+	KEBBGD_01645	mukF	Chromosome partition protein MukF	RefSeq:WP_037421974.1, SO:0001217, UniParc:UPI0004E6F945, UniRef:UniRef100_A0A7G2JK63, UniRef:UniRef90_Q8ZGA1
contig_1	cds	1752232	1752960	+	KEBBGD_01646	mukE	chromosome partition protein MukE	COG:COG3095, COG:D, GO:0007059, GO:0030261, KEGG:K03804, RefSeq:WP_037421977.1, SO:0001217, UniParc:UPI0004E6D61B, UniRef:UniRef100_A0A7G2JMC4, UniRef:UniRef50_P22524, UniRef:UniRef90_W0LJ21
contig_1	cds	1752957	1757405	+	KEBBGD_01647	mukB	chromosome partition protein MukB	COG:COG3096, COG:D, GO:0003677, GO:0005524, GO:0005737, GO:0006260, GO:0007059, GO:0009295, GO:0030261, GO:0051301, KEGG:K03632, RefSeq:WP_278432041.1, SO:0001217, UniParc:UPI000EBA4B47, UniRef:UniRef100_A0A9C7QXT1, UniRef:UniRef50_P22523, UniRef:UniRef90_A8GCI9
contig_1	cds	1757863	1759476	+	KEBBGD_01648	ldtD	L,D-transpeptidase	GO:0016740, SO:0001217, UniRef:UniRef50_P22525, UniRef:UniRef90_A0AA92X6T2
contig_1	cds	1759658	1760206	+	KEBBGD_01649	ycbK	DUF882 domain-containing protein	COG:COG3108, COG:S, RefSeq:WP_037421985.1, SO:0001217, UniParc:UPI0004E63AFF, UniRef:UniRef100_A0A7G2JJU0, UniRef:UniRef50_D0IA27, UniRef:UniRef90_W0LDR0
contig_1	cds	1760273	1760920	+	KEBBGD_01650		Metallo-beta-lactamase domain-containing protein	RefSeq:WP_037421989.1, SO:0001217, UniParc:UPI0004E625D7, UniRef:UniRef100_UPI0004E625D7, UniRef:UniRef50_A0A090V2C0, UniRef:UniRef90_A0A9C7QZ41
contig_1	cds	1760991	1762181	-	KEBBGD_01651	tyrB	Aminotransferase	COG:COG1448, COG:E, RefSeq:WP_130380022.1, SO:0001217, UniParc:UPI00076F3838, UniRef:UniRef100_A0A7G2JLM2, UniRef:UniRef50_Q8EEM8, UniRef:UniRef90_A0A240BST5
contig_1	cds	1762427	1763560	-	KEBBGD_01652	ompC	Porin OmpC	SO:0001217, UniRef:UniRef50_P02931, UniRef:UniRef90_A0A9X8YRM0
contig_1	cds	1763863	1765263	-	KEBBGD_01653	asnS	asparagine--tRNA ligase	COG:COG0017, COG:J, EC:6.1.1.22, GO:0003676, GO:0004816, GO:0005524, GO:0005737, GO:0006421, KEGG:K01893, RefSeq:WP_037421998.1, SO:0001217, UniParc:UPI0004E7222D, UniRef:UniRef100_A0A7G2JJQ5, UniRef:UniRef50_P0A8M0, UniRef:UniRef90_P58697
contig_1	cds	1765489	1766694	-	KEBBGD_01654	pncB	nicotinate phosphoribosyltransferase	COG:COG1488, COG:H, EC:6.3.4.21, GO:0004516, GO:0005829, GO:0009435, GO:0034355, KEGG:K00763, SO:0001217, UniRef:UniRef50_Q7N621, UniRef:UniRef90_A8GCJ6
contig_1	cds	1766949	1768649	-	KEBBGD_01655		diguanylate cyclase	RefSeq:WP_261453184.1, SO:0001217, UniParc:UPI002177DBB9, UniRef:UniRef100_UPI002177DBB9, UniRef:UniRef50_A0A3S4I446, UniRef:UniRef90_A0A9C7R0Z0
contig_1	cds	1769098	1771713	+	KEBBGD_01656	pepN	aminopeptidase N	COG:COG0308, COG:E, EC:3.4.11.2, GO:0004177, GO:0006508, GO:0008237, GO:0008270, SO:0001217, UniRef:UniRef50_P04825, UniRef:UniRef90_W0LHT2
contig_1	cds	1771745	1772521	-	KEBBGD_01657	ssuB	aliphatic sulfonates ABC transporter ATP-binding protein	EC:7.6.2.-, GO:0005524, RefSeq:WP_278432047.1, SO:0001217, UniParc:UPI000EE5A7C0, UniRef:UniRef100_A0A9C7V9N4, UniRef:UniRef50_P0AAI1, UniRef:UniRef90_A0A2X4UBC1
contig_1	cds	1772518	1773312	-	KEBBGD_01658	ssuC	aliphatic sulfonate ABC transporter permease SsuC	COG:COG0600, COG:P, EC:7.6.2.-, GO:0016020, GO:0055085, RefSeq:WP_061807235.1, SO:0001217, UniParc:UPI00076F384F, UniRef:UniRef100_UPI00076F384F, UniRef:UniRef50_P75851, UniRef:UniRef90_A0A379XYY7
contig_1	cds	1773324	1774472	-	KEBBGD_01659	ssuD	FMNH2-dependent alkanesulfonate monooxygenase	COG:COG2141, COG:HR, EC:1.14.14.5, GO:0006790, GO:0008726, GO:0010181, GO:0046306, KEGG:K04091, RefSeq:WP_037422012.1, SO:0001217, UniParc:UPI0004E6E62B, UniRef:UniRef100_UPI0004E6E62B, UniRef:UniRef50_P80645, UniRef:UniRef90_A8GCK1
contig_1	cds	1774489	1775454	-	KEBBGD_01660		Aliphatic sulfonates-binding protein	RefSeq:WP_037422015.1, SO:0001217, UniParc:UPI0004E617CD, UniRef:UniRef100_UPI0004E617CD, UniRef:UniRef50_W0LDR8, UniRef:UniRef90_A0A379YGJ0
contig_1	cds	1775480	1776058	-	KEBBGD_01661	ssuE	NADPH-dependent FMN reductase	EC:1.5.1.38, GO:0008752, GO:0046306, RefSeq:WP_037422018.1, SO:0001217, UniParc:UPI0004E68C72, UniRef:UniRef100_UPI0004E68C72, UniRef:UniRef50_P80644, UniRef:UniRef90_A0A2X4UPH5
contig_1	ncRNA-region	1776251	1776323	+			PyrD leader	RFAM:RF02373, SO:0000140
contig_1	cds	1776318	1777328	+	KEBBGD_01662	pyrD	quinone-dependent dihydroorotate dehydrogenase	COG:COG0167, COG:F, EC:1.3.5.2, GO:0004152, GO:0005737, GO:0005886, GO:0006207, GO:0006222, GO:0016020, GO:0044205, GO:0106430, SO:0001217, UniRef:UniRef50_Q8ZG91, UniRef:UniRef90_A8GCK4
contig_1	cds	1777504	1778052	+	KEBBGD_01663	zapC	Cell division protein ZapC	RefSeq:WP_037422023.1, SO:0001217, UniParc:UPI0004E69821, UniRef:UniRef100_A0A7G2JJR6, UniRef:UniRef50_P75862, UniRef:UniRef90_E9CPN2
contig_1	cds	1778059	1779162	-	KEBBGD_01664	ycbX	MOSC domain-containing protein	COG:COG3217, COG:FV, RefSeq:WP_061807237.1, SO:0001217, UniParc:UPI00076F3DDD, UniRef:UniRef100_UPI00076F3DDD, UniRef:UniRef50_P75863, UniRef:UniRef90_A0A1Q4P612
contig_1	cds	1779230	1781386	+	KEBBGD_01665	rlmL	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	COG:COG1092, COG:J, EC:2.1.1.173, EC:2.1.1.264, GO:0003723, GO:0005737, GO:0008990, GO:0031167, GO:0052915, GO:0070043, KEGG:K12297, SO:0001217, UniRef:UniRef50_Q7CHK7, UniRef:UniRef90_Q7CHK7
contig_1	cds	1781392	1783296	+	KEBBGD_01666	uup	ABC transporter ATP-binding protein	COG:COG0488, COG:R, GO:0005524, RefSeq:WP_037422033.1, SO:0001217, UniParc:UPI0004E68F3A, UniRef:UniRef100_A0A7G2JME1, UniRef:UniRef50_P43672, UniRef:UniRef90_A0A447QS83
contig_1	cds	1783371	1784687	+	KEBBGD_01667	pqiA	membrane integrity-associated transporter subunit PqiA	KEGG:K03808, RefSeq:WP_051922596.1, SO:0001217, UniParc:UPI00068A137D, UniRef:UniRef100_UPI00068A137D, UniRef:UniRef50_P0AFL9, UniRef:UniRef90_A0A240BT97
contig_1	cds	1784674	1786320	+	KEBBGD_01668	pqiB	intermembrane transport protein PqiB	KEGG:K06192, SO:0001217, UniRef:UniRef50_A0A7S4LWD3, UniRef:UniRef90_A0A380A633
contig_1	cds	1786317	1786874	+	KEBBGD_01669	pqiC	membrane integrity-associated transporter subunit PqiC	KEGG:K09857, RefSeq:WP_061807244.1, SO:0001217, UniParc:UPI00076F3945, UniRef:UniRef100_A0A7G2JJV8, UniRef:UniRef50_A0A0H3I442, UniRef:UniRef90_A0A240BSB8
contig_1	cds	1787146	1787316	+	KEBBGD_01670	rmf	ribosome modulation factor	COG:COG3130, COG:J, GO:0043022, GO:0141014, KEGG:K03812, RefSeq:WP_071827009.1, SO:0001217, UniParc:UPI00076F3C74, UniRef:UniRef100_A0A7W4HZA4, UniRef:UniRef50_P0AFW2, UniRef:UniRef90_A0A1S6LRF1
contig_1	cds	1787381	1788655	-	KEBBGD_01671	fabF	beta-ketoacyl-ACP synthase II	COG:COG0304, COG:IQ, EC:2.3.1.179, GO:0004315, GO:0006633, RefSeq:WP_130380040.1, SO:0001217, UniParc:UPI00076F388F, UniRef:UniRef100_UPI00076F388F, UniRef:UniRef50_A0A2W0FKX1, UniRef:UniRef90_D4E843
contig_1	cds	1788652	1789179	-	KEBBGD_01672	yybR	Uncharacterized HTH-type transcriptional regulator yybR	RefSeq:WP_061807246.1, SO:0001217, UniParc:UPI00077CB50D, UniRef:UniRef100_UPI00077CB50D, UniRef:UniRef50_A1JMS3, UniRef:UniRef90_A0A379YFU5
contig_1	cds	1789308	1789826	-	KEBBGD_01673	fabA	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	COG:COG0764, COG:I, EC:4.2.1.59, EC:5.3.3.14, GO:0005737, GO:0006633, GO:0006636, GO:0019171, GO:0034017, KEGG:K01716, RefSeq:WP_037419266.1, SO:0001217, UniParc:UPI0004E630FC, UniRef:UniRef100_A0A7G2JJS6, UniRef:UniRef50_A1JMS5, UniRef:UniRef90_A1JMS5
contig_1	cds	1789895	1791667	-	KEBBGD_01674		endopeptidase La	EC:3.4.21.-, KEGG:K04770, SO:0001217, UniRef:UniRef50_E0SHT3, UniRef:UniRef90_A0A240BTC6
contig_1	cds	1791856	1792314	+	KEBBGD_01675	matP	macrodomain Ter protein MatP	COG:COG3120, COG:L, GO:0006355, GO:0043565, KEGG:K09911, RefSeq:WP_037419281.1, SO:0001217, UniParc:UPI0004E603C9, UniRef:UniRef100_A0A7G2JK87, UniRef:UniRef50_P0A8N0, UniRef:UniRef90_W0L8I6
contig_1	cds	1792417	1793499	-	KEBBGD_01676	ompA	porin OmpA	COG:COG3637, COG:M, GO:0015288, RefSeq:WP_261441649.1, SO:0001217, UniParc:UPI000ED68BDF, UniRef:UniRef100_A0A9C7R2K9, UniRef:UniRef50_P0A910, UniRef:UniRef90_S4YHQ0
contig_1	cds	1793858	1794364	-	KEBBGD_01677	sulA	SOS-induced cell division inhibitor SulA	GO:0000917, GO:0005515, GO:0006281, GO:0009432, GO:0051782, RefSeq:WP_061807250.1, SO:0001217, UniParc:UPI00077C2B62, UniRef:UniRef100_A0A9C7QXU9, UniRef:UniRef50_Q7CHL5, UniRef:UniRef90_A8GCL9
contig_1	cds	1794597	1795256	+	KEBBGD_01678	tfoX	DNA transformation protein tfoX	RefSeq:WP_261441650.1, SO:0001217, UniParc:UPI000ED6EA28, UniRef:UniRef100_A0A9C7QYU4, UniRef:UniRef50_A0A3S4FUT2, UniRef:UniRef90_A0A9C7QYU4
contig_1	cds	1795257	1797392	-	KEBBGD_01679	yccC	Inner membrane protein yccS	COG:COG1289, COG:S, SO:0001217, UniRef:UniRef50_P75870, UniRef:UniRef90_A0A240BSF1
contig_1	cds	1797419	1797871	-	KEBBGD_01680	yccF	YccF domain-containing protein	COG:COG3304, COG:S, RefSeq:WP_130380046.1, SO:0001217, UniParc:UPI00076F352E, UniRef:UniRef100_A0A7G2JNH3, UniRef:UniRef50_Q32HU5, UniRef:UniRef90_A0A2X2GSY1
contig_1	cds	1798112	1800286	+	KEBBGD_01681	helD	DNA helicase IV	COG:COG0210, COG:L, EC:3.6.4.12, GO:0003677, GO:0003678, GO:0005524, SO:0001217, UniRef:UniRef50_P15038, UniRef:UniRef90_S4YHQ4
contig_1	cds	1800320	1800778	-	KEBBGD_01682	mgsA	methylglyoxal synthase	COG:COG1803, COG:G, EC:4.2.3.3, GO:0005829, GO:0008929, GO:0019242, KEGG:K01734, RefSeq:WP_061807256.1, SO:0001217, UniParc:UPI00077C677C, UniRef:UniRef100_A0A9C7QZF9, UniRef:UniRef50_Q65UB4, UniRef:UniRef90_A8GCM4
contig_1	cds	1800899	1801570	-	KEBBGD_01683		DUF2057 domain-containing protein	KEGG:K09909, SO:0001217, UniRef:UniRef50_Q8ZG70, UniRef:UniRef90_A0A515D4X0
contig_1	cds	1801832	1802245	+	KEBBGD_01684		Acetyl coenzyme A synthetase (ADP forming), alpha domain	RefSeq:WP_061807258.1, SO:0001217, UniParc:UPI00077C3C5B, UniRef:UniRef100_A0A9C7R1H4, UniRef:UniRef50_A0A0U5GKA7, UniRef:UniRef90_A0A379YFI4
contig_1	cds	1802307	1802624	-	KEBBGD_01685	hspQ	heat shock protein HspQ	COG:COG3785, COG:O, GO:0003677, GO:0005737, GO:0009408, KEGG:K11940, RefSeq:WP_020826181.1, SO:0001217, UniParc:UPI00035869FF, UniRef:UniRef100_A0A5Q2V610, UniRef:UniRef50_P0AB20, UniRef:UniRef90_A8GCM7
contig_1	cds	1802686	1803876	-	KEBBGD_01686	rlmI	23S rRNA (cytosine(1962)-C(5))-methyltransferase RlmI	COG:COG1092, COG:J, EC:2.1.1.191, GO:0003723, GO:0005737, GO:0008649, GO:0016434, RefSeq:WP_061807260.1, SO:0001217, UniParc:UPI00076F3B5B, UniRef:UniRef100_A0A7G2JMF4, UniRef:UniRef50_P75876, UniRef:UniRef90_A8GCM8
contig_1	cds	1803968	1804246	+	KEBBGD_01687	yccX	acylphosphatase	EC:3.6.1.7, GO:0003998, RefSeq:WP_037419320.1, SO:0001217, UniParc:UPI0004E6A409, UniRef:UniRef100_A0A7G2JL37, UniRef:UniRef50_Q8FJ70, UniRef:UniRef90_A8GCM9
