# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1242605	1243033	+	EGDEDF_01160	tolR	colicin uptake protein TolR	COG:COG0848, COG:U, RefSeq:WP_004939859.1, SO:0001217, UniParc:UPI0002AF3946, UniRef:UniRef100_A0A080UZC4, UniRef:UniRef50_P43769, UniRef:UniRef90_A0A084A6G6
contig_1	cds	1243115	1244338	+	EGDEDF_01161	tolA	cell envelope integrity protein TolA	COG:COG3064, COG:M, GO:0016020, GO:0019534, GO:0043213, RefSeq:WP_004939857.1, SO:0001217, UniParc:UPI0002B85D75, UniRef:UniRef100_UPI0002B85D75, UniRef:UniRef50_E5B340, UniRef:UniRef90_A0A2K2IV05
contig_1	cds	1244472	1245764	+	EGDEDF_01162	tolB	Tol-Pal system protein TolB	BlastRules:WP_010989131, COG:COG0823, COG:U, GO:0005215, GO:0017038, GO:0042597, GO:0051301, RefSeq:WP_004939856.1, SO:0001217, UniParc:UPI0002AF3540, UniRef:UniRef100_A0A080UR23, UniRef:UniRef50_Q8ZGZ1, UniRef:UniRef90_A8GB93
contig_1	cds	1245809	1246324	+	EGDEDF_01163	pal	peptidoglycan-associated lipoprotein Pal	COG:COG2885, COG:M, RefSeq:WP_004939853.1, SO:0001217, UniParc:UPI0002AF2DD9, UniRef:UniRef100_A0A0G8BC76, UniRef:UniRef50_P0A912, UniRef:UniRef90_H2IWI7
contig_1	ncRNA-region	1246225	1246363	+			CpoB/ybgF ICR thermometer	RFAM:RF02782, SO:0002168
contig_1	cds	1246334	1247128	+	EGDEDF_01164	cpoB	cell division protein CpoB	COG:COG1729, COG:D, GO:0005515, GO:0051301, GO:0070206, RefSeq:WP_110146758.1, SO:0001217, UniParc:UPI000D73E312, UniRef:UniRef100_UPI000D73E312, UniRef:UniRef50_P45955, UniRef:UniRef90_A0A2V4FZ89
contig_1	tRNA	1247307	1247382	+	EGDEDF_01165	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	1247513	1247588	+	EGDEDF_01166	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	1247596	1247671	+	EGDEDF_01167	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	ncRNA-region	1247687	1247798	+			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	tRNA	1247951	1248026	+	EGDEDF_01168	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	ncRNA-region	1248040	1248161	+			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	tRNA	1248208	1248283	+	EGDEDF_01169	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	1248290	1248365	+	EGDEDF_01170	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	ncRNA-region	1248440	1248564	+			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	cds	1248877	1249938	+	EGDEDF_01171	nadA	quinolinate synthase NadA	COG:COG0379, COG:H, EC:2.5.1.72, GO:0005829, GO:0008987, GO:0009435, GO:0034628, GO:0046872, GO:0051539, KEGG:K03517, RefSeq:WP_015376982.1, SO:0001217, UniParc:UPI0002AF30D2, UniRef:UniRef100_A0A080UVV5, UniRef:UniRef50_Q8EEN5, UniRef:UniRef90_Q8ZGY8
contig_1	cds	1249959	1250684	+	EGDEDF_01172	pnuC	nicotinamide riboside transporter PnuC	COG:COG3201, COG:H, GO:0015663, GO:0015890, GO:0016020, KEGG:K03811, RefSeq:WP_016928721.1, SO:0001217, UniParc:UPI0002D3EBE1, UniRef:UniRef100_A0A3E2ENP8, UniRef:UniRef50_P24520, UniRef:UniRef90_A0A380AKW0
contig_1	cds	1250720	1251682	-	EGDEDF_01173	zitB	CDF family zinc transporter ZitB	COG:COG1230, COG:P, GO:0005385, GO:0006829, GO:0016020, GO:0055085, RefSeq:WP_028127667.1, SO:0001217, UniParc:UPI0002FA7F8B, UniRef:UniRef100_A0A3E2ENJ1, UniRef:UniRef50_Q8ZGY6, UniRef:UniRef90_A0A240BNG0
contig_1	cds	1251682	1254882	-	EGDEDF_01174	rpfG	histidine kinase	COG:COG3437, COG:T, SO:0001217, UniRef:UniRef50_A0A447QQV1, UniRef:UniRef90_A0A380AKR8
contig_1	cds	1254879	1255484	-	EGDEDF_01175	citB	Virulence factors putative positive transcription regulator BvgA	COG:COG2197, COG:TK, SO:0001217, UniRef:UniRef50_A0A085U4I5, UniRef:UniRef90_A0AAN2R3Y3
contig_1	cds	1255697	1256749	+	EGDEDF_01176	aroG	3-deoxy-7-phosphoheptulonate synthase AroG	BlastRules:WP_001109196, COG:COG0722, COG:E, EC:2.5.1.54, GO:0003849, GO:0009073, KEGG:K01626, RefSeq:WP_016928717.1, SO:0001217, UniParc:UPI0002E89D5F, UniRef:UniRef100_A0A3E2EP64, UniRef:UniRef50_A0A377PH45, UniRef:UniRef90_A0A9X8VKF3
contig_1	cds	1257014	1258204	+	EGDEDF_01177		DUF898 domain-containing protein	RefSeq:WP_346403595.1, SO:0001217, UniParc:UPI0032048559, UniRef:UniRef100_UPI0032048559, UniRef:UniRef50_A0A0T9RHY2, UniRef:UniRef90_UPI002280DFCB
contig_1	cds	1258212	1259204	+	EGDEDF_01178	bepA	Peptidase M48	COG:COG4783, COG:MO, SO:0001217, UniRef:UniRef50_Q6DA67, UniRef:UniRef90_A0A1Q4P3N3
contig_1	cds	1259296	1260048	-	EGDEDF_01179	gpmA	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	COG:COG0588, COG:G, EC:5.4.2.11, GO:0004619, GO:0006094, GO:0006096, GO:0046538, KEGG:K01834, RefSeq:WP_016928714.1, SO:0001217, UniParc:UPI000315BBA6, UniRef:UniRef100_A0A0G8BC86, UniRef:UniRef50_P62707, UniRef:UniRef90_P62707
contig_1	cds	1260265	1260612	-	EGDEDF_01180	psiF	Phosphate starvation-inducible protein psiF	RefSeq:WP_028127665.1, SO:0001217, UniParc:UPI0002E30955, UniRef:UniRef100_A0A3E2ENB6, UniRef:UniRef50_A0A240BKT0, UniRef:UniRef90_A0A240BKT0
contig_1	cds	1260810	1261853	-	EGDEDF_01181	galM	galactose-1-epimerase	COG:COG2017, COG:G, EC:5.1.3.3, GO:0004034, GO:0006012, RefSeq:WP_346403594.1, SO:0001217, UniParc:UPI003204A2F5, UniRef:UniRef100_UPI003204A2F5, UniRef:UniRef50_A0A0C7KL66, UniRef:UniRef90_A0A2V4FZ78
contig_1	cds	1261847	1262998	-	EGDEDF_01182	galK	galactokinase	COG:COG0153, COG:G, EC:2.7.1.6, GO:0004335, GO:0005524, GO:0006012, GO:0046835, KEGG:K00849, RefSeq:WP_016928711.1, SO:0001217, UniParc:UPI0002FD2418, UniRef:UniRef100_UPI0002FD2418, UniRef:UniRef50_A0KQH8, UniRef:UniRef90_A0A1Q4P3H6
contig_1	cds	1262995	1264047	-	EGDEDF_01183	galT	galactose-1-phosphate uridylyltransferase	COG:COG1085, COG:G, EC:2.7.7.12, GO:0006012, GO:0008108, GO:0008270, KEGG:K00965, SO:0001217, UniRef:UniRef50_P09148, UniRef:UniRef90_A0A349ZBM2
contig_1	cds	1264332	1265150	-	EGDEDF_01184		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_Q9HU52, UniRef:UniRef90_A0A8B4G7Y2
contig_1	cds	1265317	1265889	-	EGDEDF_01185	pncA	Isochorismatase family protein yecD	COG:COG1335, COG:HR, RefSeq:WP_016928708.1, SO:0001217, UniParc:UPI0002F58353, UniRef:UniRef100_A0A380AJP0, UniRef:UniRef50_A0A240BKV1, UniRef:UniRef90_A0A380AJP0
contig_1	cds	1265984	1267471	-	EGDEDF_01186	modF	molybdate ABC transporter ATP-binding protein ModF	COG:COG1119, COG:P, GO:0005524, SO:0001217, UniRef:UniRef50_P31060, UniRef:UniRef90_A0A379Y2K6
contig_1	cds	1267562	1268353	-	EGDEDF_01187	modE	molybdenum-dependent transcriptional regulator	COG:COG4148, COG:P, GO:0003700, GO:0006355, GO:0015689, GO:0030151, KEGG:K02019, SO:0001217, UniRef:UniRef50_P0A9G8, UniRef:UniRef90_A0A240BLI4
contig_1	cds	1268542	1270701	+	EGDEDF_01188	fhuE	Ferric hydroxamate uptake	COG:COG4773, COG:P, SO:0001217, UniRef:UniRef50_A8AES4, UniRef:UniRef90_A0A380AK65
contig_1	cds	1270706	1271701	+	EGDEDF_01189		Vitamin B12-binding protein	SO:0001217, UniRef:UniRef50_A0A515CYT3, UniRef:UniRef90_A0A380AK62
contig_1	cds	1271703	1272458	+	EGDEDF_01190	tam	Trans-aconitate 2-methyltransferase	COG:C, COG:COG4106, SO:0001217, UniRef:UniRef50_A0AAN2R364, UniRef:UniRef90_A0AAN2R364
contig_1	cds	1272460	1273485	+	EGDEDF_01191	fepD	Iron complex transport system permease	COG:COG0609, COG:P, SO:0001217, UniRef:UniRef50_A0A0J1LZ92, UniRef:UniRef90_A0A1C3HAI0
contig_1	cds	1273482	1274270	+	EGDEDF_01192	fepC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	COG:COG1120, COG:PH, RefSeq:WP_033641053.1, SO:0001217, UniParc:UPI0004E41367, UniRef:UniRef100_UPI0004E41367, UniRef:UniRef50_A0AAN2R369, UniRef:UniRef90_A0AAN2R369
contig_1	cds	1274417	1274566	+	EGDEDF_01193	acrZ	Multidrug efflux pump accessory protein AcrZ	KEGG:K25859, RefSeq:WP_004939813.1, SO:0001217, UniParc:UPI0002AF363D, UniRef:UniRef100_A0A086FM85, UniRef:UniRef50_P0AAW9, UniRef:UniRef90_A0A086FM85
contig_1	cds	1274725	1275498	+	EGDEDF_01194	modA	molybdate ABC transporter substrate-binding protein	COG:COG0725, COG:P, EC:7.3.2.-, GO:0015689, RefSeq:WP_346403587.1, SO:0001217, UniParc:UPI0032048256, UniRef:UniRef100_UPI0032048256, UniRef:UniRef50_A0A198FIJ0, UniRef:UniRef90_A0A240BNH0
contig_1	cds	1275495	1276184	+	EGDEDF_01195	modB	molybdate ABC transporter permease subunit	EC:7.3.2.-, GO:0015098, GO:0015689, GO:0016020, RefSeq:WP_016928698.1, SO:0001217, UniParc:UPI0002F64360, UniRef:UniRef100_A0A5C7C893, UniRef:UniRef50_P0AF01, UniRef:UniRef90_A0A5C7C893
contig_1	cds	1276185	1277252	+	EGDEDF_01196	modC	molybdenum ABC transporter ATP-binding protein ModC	COG:COG4148, COG:P, EC:7.3.2.5, GO:0005524, GO:0015098, GO:0015689, GO:0016020, RefSeq:WP_016928697.1, SO:0001217, UniParc:UPI0003131B17, UniRef:UniRef100_A0A1C3HAI7, UniRef:UniRef50_P09833, UniRef:UniRef90_A0A1C3HAI7
contig_1	cds	1277284	1278126	-	EGDEDF_01197		pyridoxal phosphatase	EC:3.1.3.74, GO:0016787, SO:0001217, UniParc:UPI000A3F8399, UniRef:UniRef100_A0A380AJF2, UniRef:UniRef50_A0A0E1NKL1, UniRef:UniRef90_A0A240BKY7
contig_1	cds	1278281	1279276	+	EGDEDF_01198	pgl	6-phosphogluconolactonase	COG:COG2706, COG:G, EC:3.1.1.31, GO:0017057, RefSeq:WP_033641051.1, SO:0001217, UniParc:UPI0004E2EFEE, UniRef:UniRef100_A0A380AJG4, UniRef:UniRef50_Q7N6R1, UniRef:UniRef90_A0A240BKY1
contig_1	cds	1279342	1279824	-	EGDEDF_01199	ybhB	kinase inhibitor	COG:COG1881, COG:R, RefSeq:WP_016928694.1, SO:0001217, UniParc:UPI0002D57EF9, UniRef:UniRef100_A0A0P0QBZ2, UniRef:UniRef50_A0A1I4UFG9, UniRef:UniRef90_A0A8B4GU78
contig_1	cds	1279857	1280825	-	EGDEDF_01200	dmeF	CDF family Co(II)/Ni(II) efflux transporter DmeF	COG:COG1230, COG:P, GO:0006812, GO:0008324, GO:0016020, GO:0055085, RefSeq:WP_072009686.1, SO:0001217, UniParc:UPI0005030944, UniRef:UniRef100_A0A349ZGZ4, UniRef:UniRef50_A0A0A3W3E7, UniRef:UniRef90_A0A349ZGZ4
contig_1	cds	1280904	1281179	+	EGDEDF_01201	bioA	Uncharacterized protein in bioA 5'region	COG:COG1937, COG:K, GO:0003677, GO:0005737, GO:0045892, GO:0046872, KEGG:K23239, RefSeq:WP_004939805.1, SO:0001217, UniParc:UPI0002AF3585, UniRef:UniRef100_A0A0P0QBW9, UniRef:UniRef50_P55757, UniRef:UniRef90_P55757
contig_1	cds	1281182	1281583	+	EGDEDF_01202		DUF1232 domain-containing protein	SO:0001217, UniRef:UniRef50_L0ME37, UniRef:UniRef90_A0A1Q4P3J2
contig_1	cds	1281588	1282862	-	EGDEDF_01203	bioA	adenosylmethionine--8-amino-7-oxononanoate transaminase	EC:2.6.1.62, GO:0004015, GO:0005737, GO:0009102, GO:0030170, KEGG:K00833, SO:0001217, UniRef:UniRef50_P36568, UniRef:UniRef90_P36568
contig_1	cds	1282948	1283988	+	EGDEDF_01204	bioB	biotin synthase BioB	EC:2.8.1.6, GO:0004076, GO:0005506, GO:0009102, GO:0051536, GO:0051537, GO:0051539, GO:1904047, SO:0001217, UniParc:UPI0002D3DB45, UniRef:UniRef100_A0A379Y1K9, UniRef:UniRef50_Q2IUT3, UniRef:UniRef90_P36569
contig_1	cds	1283988	1285139	+	EGDEDF_01205	bioF	8-amino-7-oxononanoate synthase	COG:COG0156, COG:H, EC:2.3.1.47, GO:0008710, GO:0009102, GO:0030170, RefSeq:WP_115436365.1, SO:0001217, UniParc:UPI000E1C40B1, UniRef:UniRef100_UPI000E1C40B1, UniRef:UniRef50_B4ESU4, UniRef:UniRef90_P36570
contig_1	cds	1285123	1285890	+	EGDEDF_01206	bioC	malonyl-ACP O-methyltransferase BioC	COG:COG2226, COG:HJ, EC:2.1.1.197, GO:0008757, GO:0009102, GO:0010340, GO:0032259, GO:0102130, RefSeq:WP_028128263.1, SO:0001217, UniParc:UPI0004877FB9, UniRef:UniRef100_UPI001E4C6954, UniRef:UniRef50_P36571, UniRef:UniRef90_P36571
contig_1	cds	1285883	1286557	+	EGDEDF_01207	bioD	dethiobiotin synthase	COG:COG0132, COG:H, EC:6.3.3.3, GO:0000287, GO:0004141, GO:0005524, GO:0009102, KEGG:K01935, SO:0001217, UniRef:UniRef50_P13000, UniRef:UniRef90_A0A1C3HAI2
contig_1	cds	1286586	1287308	-	EGDEDF_01208	livF	ATP-binding cassette domain-containing protein	COG:COG0410, COG:E, RefSeq:WP_016928685.1, SO:0001217, UniParc:UPI0002F61C3B, UniRef:UniRef100_A0A379Y1F7, UniRef:UniRef50_A0A085GLI9, UniRef:UniRef90_A0A379Y1F7
contig_1	cds	1288416	1290428	+	EGDEDF_01209	uvrB	excinuclease ABC subunit UvrB	COG:COG0556, COG:L, GO:0003677, GO:0004386, GO:0005524, GO:0005737, GO:0006289, GO:0009380, GO:0009381, GO:0009432, GO:0016887, KEGG:K03702, RefSeq:WP_016928683.1, SO:0001217, UniParc:UPI00030D2FCE, UniRef:UniRef100_A0A379Y3C9, UniRef:UniRef50_A1JSC3, UniRef:UniRef90_A1JSC3
contig_1	cds	1290529	1290795	+	EGDEDF_01210		DUF2132 domain-containing protein	COG:COG4628, COG:S, RefSeq:WP_004939783.1, SO:0001217, UniParc:UPI0002AF2BC4, UniRef:UniRef100_A0A0G8BBV6, UniRef:UniRef50_M7MX06, UniRef:UniRef90_A0A1C3HAI1
contig_1	cds	1290802	1291719	-	EGDEDF_01211	cofD	Putative gluconeogenesis factor	COG:COG0391, COG:GH, RefSeq:WP_115436367.1, SO:0001217, UniParc:UPI000E1CD293, UniRef:UniRef100_UPI000E1CD293, UniRef:UniRef50_P75767, UniRef:UniRef90_A0A0F7HC47
contig_1	ncRNA-region	1291980	1292124	+			Molybdenum/Tungsten riboswitch aptamer (Moco RNA motif)	RFAM:RF01055, SO:0000035
contig_1	cds	1292111	1293097	+	EGDEDF_01212	moaA	GTP 3',8-cyclase MoaA	COG:COG2896, COG:H, EC:4.1.99.22, GO:0006777, GO:0046872, GO:0051539, RefSeq:WP_033641045.1, SO:0001217, UniParc:UPI0004993597, UniRef:UniRef100_A0A8B4G7X5, UniRef:UniRef50_Q8ZGW5, UniRef:UniRef90_A0A1C3HAJ7
contig_1	cds	1293122	1293637	+	EGDEDF_01213	moaB	molybdenum cofactor biosynthesis protein B	COG:COG0521, COG:H, GO:0003824, GO:0006777, RefSeq:WP_033633872.1, SO:0001217, UniParc:UPI0004E7282B, UniRef:UniRef100_UPI0004E7282B, UniRef:UniRef50_B2VBW6, UniRef:UniRef90_A0A240BL32
contig_1	cds	1293641	1294120	+	EGDEDF_01214	moaC	cyclic pyranopterin monophosphate synthase MoaC	EC:4.6.1.17, GO:0006777, GO:0061799, KEGG:K03637, RefSeq:WP_048794855.1, SO:0001217, UniParc:UPI00065FC57F, UniRef:UniRef100_A0AAX1G4S9, UniRef:UniRef50_Q5E6B0, UniRef:UniRef90_A0A0L0AM09
contig_1	cds	1294117	1294362	+	EGDEDF_01215	moaD	molybdopterin synthase sulfur carrier subunit	COG:COG1977, COG:H, EC:2.8.1.12, GO:0006777, RefSeq:WP_004939768.1, SO:0001217, UniParc:UPI0002AF43B0, UniRef:UniRef100_A0A0F6KXD5, UniRef:UniRef50_A0A087J109, UniRef:UniRef90_A0A0F6KXD5
contig_1	cds	1294365	1294832	+	EGDEDF_01216	moaE	molybdopterin synthase catalytic subunit MoaE	COG:COG0314, COG:H, EC:2.8.1.12, GO:0006777, RefSeq:WP_016928678.1, SO:0001217, UniParc:UPI0002F0BB51, UniRef:UniRef100_A0A5C7C262, UniRef:UniRef50_W0HZZ4, UniRef:UniRef90_A0A1Q4P3I7
contig_1	cds	1294963	1295673	+	EGDEDF_01217	ybhL	Bax inhibitor-1/YccA family protein	COG:COG0670, COG:P, RefSeq:WP_004939761.1, SO:0001217, UniParc:UPI0002AF275B, UniRef:UniRef100_A0A0G8BDD2, UniRef:UniRef50_P0AAC4, UniRef:UniRef90_C6DDU8
contig_1	cds	1295744	1296850	-	EGDEDF_01218	yadH	Transport permease protein	COG:COG0842, COG:V, RefSeq:WP_033641042.1, SO:0001217, UniParc:UPI0004E2AD6D, UniRef:UniRef100_A0A379Y3B7, UniRef:UniRef50_P0AFP9, UniRef:UniRef90_A0A126VML0
contig_1	cds	1296863	1298017	-	EGDEDF_01219	yadH	ABC transmembrane type-2 domain-containing protein	COG:COG0842, COG:V, SO:0001217, UniRef:UniRef50_A0A0T9UBZ6, UniRef:UniRef90_A0A1S8CMS9
contig_1	cds	1298014	1299750	-	EGDEDF_01220	lptB	LPS export ABC transporter ATP-binding protein	COG:COG1131, COG:JV, EC:7.5.2.5, GO:0015221, GO:0015920, GO:0042626, GO:0043190, SO:0001217, UniRef:UniRef50_P0A9U1, UniRef:UniRef90_A0AAP8TWA1
contig_1	cds	1299759	1300745	-	EGDEDF_01221	hlyD	secretion protein HlyD	SO:0001217, UniRef:UniRef50_A0A6L6IMG4, UniRef:UniRef90_A0A380AJ55
contig_1	cds	1300764	1301462	-	EGDEDF_01222	cecR	transcriptional regulator CecR	RefSeq:WP_016928673.1, SO:0001217, UniParc:UPI0002FAD7E4, UniRef:UniRef100_UPI0002FAD7E4, UniRef:UniRef50_E5YGS1, UniRef:UniRef90_A0A2S4XFN7
contig_1	cds	1301760	1303115	+	EGDEDF_01223	rhlE	ATP-dependent RNA helicase RhlE	COG:COG0513, COG:L, EC:3.6.4.13, GO:0003724, SO:0001217, UniRef:UniRef50_P25888, UniRef:UniRef90_A0A240BL93
contig_1	cds	1303230	1304189	+	EGDEDF_01224	serA	D-2-hydroxyacid dehydrogenase family protein	COG:COG0111, COG:H, RefSeq:WP_033641036.1, SO:0001217, UniParc:UPI0004E314E4, UniRef:UniRef100_A0A379Y1F8, UniRef:UniRef50_A0A240BM08, UniRef:UniRef90_A0A379Y1F8
contig_1	cds	1304274	1305206	+	EGDEDF_01225	dusC	tRNA dihydrouridine(16) synthase DusC	COG:COG0042, COG:J, EC:1.-.-.-, EC:1.3.1.-, GO:0002943, GO:0017150, GO:0050660, KEGG:K05541, RefSeq:WP_028127658.1, SO:0001217, UniParc:UPI000309790F, UniRef:UniRef100_A0A3E2ENA7, UniRef:UniRef50_P33371, UniRef:UniRef90_A0A2X4U375
contig_1	cds	1305248	1305514	-	EGDEDF_01226		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0F6KXE6, UniRef:UniRef90_A0A0F6KXE6
contig_1	cds	1305761	1306807	-	EGDEDF_01227	fbpC	ferric ABC transporter ATP-binding protein	COG:COG3842, COG:E, GO:0005524, GO:0016020, GO:0022857, GO:0043190, GO:0055085, RefSeq:WP_147882291.1, SO:0001217, UniParc:UPI0011C8747B, UniRef:UniRef100_A0A5C7C862, UniRef:UniRef50_P37009, UniRef:UniRef90_A0A1C3HAM0
contig_1	cds	1306819	1308897	-	EGDEDF_01228	fbpB	ABC transmembrane type-1 domain-containing protein	COG:COG1178, COG:P, KEGG:K02011, RefSeq:WP_079450924.1, SO:0001217, UniParc:UPI0009A4822C, UniRef:UniRef100_UPI0009A4822C, UniRef:UniRef50_Q57341, UniRef:UniRef90_A8AKB3
contig_1	cds	1308965	1309996	-	EGDEDF_01229	afuA	Iron ABC transporter substrate-binding protein	COG:COG1840, COG:GH, KEGG:K02012, RefSeq:WP_048797127.1, SO:0001217, UniParc:UPI00066131AD, UniRef:UniRef100_A0A5C7BZ05, UniRef:UniRef50_P43951, UniRef:UniRef90_C7C5D1
contig_1	cds	1309993	1311297	-	EGDEDF_01230	uhpC	Regulatory protein uhpC	COG:COG2271, COG:G, RefSeq:WP_176063545.1, SO:0001217, UniParc:UPI001590649D, UniRef:UniRef100_UPI0025A33DD6, UniRef:UniRef50_A0A0J1LKU4, UniRef:UniRef90_A0AAN2R4P9
contig_1	cds	1311382	1312923	-	EGDEDF_01231	uhpB	Oxygen sensor histidine kinase nreB	COG:COG3851, COG:T, EC:2.7.13.3, KEGG:K20263, SO:0001217, UniRef:UniRef50_Q6D730, UniRef:UniRef90_A0A380AKJ1
contig_1	cds	1312923	1313552	-	EGDEDF_01232	citB	Response regulator	COG:COG2197, COG:TK, RefSeq:WP_028128264.1, SO:0001217, UniParc:UPI00048A233D, UniRef:UniRef100_A0A379Y2V8, UniRef:UniRef50_A8AKA9, UniRef:UniRef90_A8AKA9
contig_1	cds	1313675	1314439	-	EGDEDF_01233	nhoA	Arylamine N-acetyltransferase	COG:COG2162, COG:Q, EC:2.3.1.118, KEGG:K00675, SO:0001217, UniRef:UniRef50_A0A240BP25, UniRef:UniRef90_A0AAN2UKK6
contig_1	cds	1314591	1315343	+	EGDEDF_01234	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	COG:COG1028, COG:I, RefSeq:WP_048794766.1, SO:0001217, UniParc:UPI00065FF639, UniRef:UniRef100_UPI00065FF639, UniRef:UniRef50_A0A068R3Y3, UniRef:UniRef90_A0AAN2ULB3
contig_1	cds	1315328	1316224	-	EGDEDF_01235	lysR	Gcv operon activator	COG:COG0583, COG:K, KEGG:K03566, SO:0001217, UniRef:UniRef50_A0A240BLV5, UniRef:UniRef90_A0A380AIS0
contig_1	cds	1316342	1317121	+	EGDEDF_01236		Fe2OG dioxygenase domain-containing protein	RefSeq:WP_317006493.1, SO:0001217, UniParc:UPI0029340D52, UniRef:UniRef100_UPI0029340D52, UniRef:UniRef50_A0A839SU20, UniRef:UniRef90_A0A656VH66
contig_1	cds	1317160	1318626	-	EGDEDF_01237	ansP	L-asparagine permease	COG:COG1113, COG:E, GO:0006865, GO:0016020, KEGG:K11738, RefSeq:WP_028127655.1, SO:0001217, UniParc:UPI0004828CE2, UniRef:UniRef100_A0A3E2ENL5, UniRef:UniRef50_A0A258DYN8, UniRef:UniRef90_A0A447QQY7
contig_1	cds	1319059	1319496	-	EGDEDF_01238	bTP	Chlorhexidine efflux transporter domain-containing protein	COG:COG4125, COG:Q, RefSeq:WP_016928654.1, SO:0001217, UniParc:UPI0003016D8F, UniRef:UniRef100_A0AAN5RLR6, UniRef:UniRef50_M1S5H7, UniRef:UniRef90_A0A318P7F4
contig_1	cds	1319609	1320502	+	EGDEDF_01239	lysR	Galactose-binding protein regulator	COG:COG0583, COG:K, SO:0001217, UniRef:UniRef50_W1ITP1, UniRef:UniRef90_A0A3E2EN76
contig_1	cds	1320519	1321082	-	EGDEDF_01240	dedA	VTT domain-containing protein	COG:COG0586, COG:M, KEGG:K03975, RefSeq:WP_025301947.1, SO:0001217, UniParc:UPI000325C2C6, UniRef:UniRef100_A0A349ZBE7, UniRef:UniRef50_A0A1Q4P3U3, UniRef:UniRef90_A0A1Q4P3U3
contig_1	cds	1321133	1321810	-	EGDEDF_01241	glxA	Isonitrile hydratase	COG:COG4977, COG:K, RefSeq:WP_161544501.1, SO:0001217, UniParc:UPI00132F413D, UniRef:UniRef100_UPI00132F413D, UniRef:UniRef50_A0A328B3R5, UniRef:UniRef90_A0A1C3HAM7
contig_1	cds	1321902	1322846	+	EGDEDF_01242	glxA	L-rhamnose operon regulatory protein rhaS	COG:COG4977, COG:K, KEGG:K13633, RefSeq:WP_049299460.1, SO:0001217, UniParc:UPI00066DD892, UniRef:UniRef100_UPI00066DD892, UniRef:UniRef50_A0A4Q4XHU8, UniRef:UniRef90_A0A380AIJ7
contig_1	cds	1322891	1323994	+	EGDEDF_01243	sAM1	Adenosylhomocysteinase	COG:COG0499, COG:H, EC:3.13.2.1, KEGG:K01251, SO:0001217, UniRef:UniRef50_A0A378FY72, UniRef:UniRef90_A0A379YNT8
contig_1	cds	1324145	1325074	+	EGDEDF_01244	pbpG	D-alanyl-D-alanine endopeptidase	COG:COG1686, COG:M, EC:3.4.21.-, GO:0006508, GO:0009002, KEGG:K07262, RefSeq:WP_028127653.1, SO:0001217, UniParc:UPI000485D9DF, UniRef:UniRef100_A0A5C7C1G8, UniRef:UniRef50_P72161, UniRef:UniRef90_A0A240BP68
contig_1	cds	1325109	1325564	-	EGDEDF_01245		N-acetyltransferase	RefSeq:WP_016928647.1, SO:0001217, UniParc:UPI00031E193B, UniRef:UniRef100_A0A656VH79, UniRef:UniRef50_A0A0F5VG78, UniRef:UniRef90_A0AAP8PUT0
contig_1	cds	1325641	1326045	+	EGDEDF_01246		PhnB-like domain-containing protein	COG:COG3865, COG:R, RefSeq:WP_060444181.1, SO:0001217, UniParc:UPI00074543DD, UniRef:UniRef100_A0A5C7C2H0, UniRef:UniRef50_A0A1Q4P3S7, UniRef:UniRef90_A0AAT9DVQ9
contig_1	cds	1326150	1327094	+	EGDEDF_01247		alpha/beta fold hydrolase	SO:0001217, UniRef:UniRef50_A0A0J5IKN6, UniRef:UniRef90_UPI002751B22B
contig_1	cds	1327197	1328117	+	EGDEDF_01248	mutK	DUF808 domain-containing protein	COG:COG2354, COG:L, KEGG:K09781, RefSeq:WP_028127651.1, SO:0001217, UniParc:UPI0002D94124, UniRef:UniRef100_UPI0002D94124, UniRef:UniRef50_A0A1I4MP89, UniRef:UniRef90_A0A1Q4P3N9
contig_1	cds	1328347	1328886	-	EGDEDF_01249	mnaT	Phosphinothricin N-acetyltransferase	COG:COG1247, COG:E, EC:2.3.1.-, KEGG:K24217, RefSeq:WP_028127650.1, SO:0001217, UniParc:UPI000480AF27, UniRef:UniRef100_A0A5C7BX71, UniRef:UniRef50_P31668, UniRef:UniRef90_A0A380AIG7
contig_1	cds	1329022	1329834	-	EGDEDF_01250	nlpA	Lipoprotein	COG:COG1464, COG:P, KEGG:K02073, RefSeq:WP_079449537.1, SO:0001217, UniParc:UPI000892F610, UniRef:UniRef100_UPI000892F610, UniRef:UniRef50_P04846, UniRef:UniRef90_A0A240BP43
